# Datos de colisión del Nivel 1 - 2628 bloques
# Última actualización: 2025-09-27 10:41:37
# Guardado automático activo
64,128,32,32
64,160,32,32
64,192,32,32
96,0,32,32
96,32,32,32
96,64,32,32
96,96,32,32
96,128,32,32
96,160,32,32
96,192,32,32
128,0,32,32
128,32,32,32
128,64,32,32
128,96,32,32
128,128,32,32
128,160,32,32
128,192,32,32
160,0,32,32
160,32,32,32
160,64,32,32
160,96,32,32
160,128,32,32
160,160,32,32
160,192,32,32
192,0,32,32
192,32,32,32
192,64,32,32
192,96,32,32
192,128,32,32
192,160,32,32
192,192,32,32
224,0,32,32
224,32,32,32
224,64,32,32
224,96,32,32
224,128,32,32
224,160,32,32
224,192,32,32
256,0,32,32
256,32,32,32
256,64,32,32
256,96,32,32
256,128,32,32
256,160,32,32
256,192,32,32
288,0,32,32
288,32,32,32
288,64,32,32
288,96,32,32
288,128,32,32
288,160,32,32
288,192,32,32
320,0,32,32
320,32,32,32
320,64,32,32
320,96,32,32
320,128,32,32
320,160,32,32
320,192,32,32
352,0,32,32
352,32,32,32
352,64,32,32
352,96,32,32
352,128,32,32
352,160,32,32
352,192,32,32
384,0,32,32
384,32,32,32
384,64,32,32
384,96,32,32
384,128,32,32
384,160,32,32
384,192,32,32
416,0,32,32
416,32,32,32
416,64,32,32
416,96,32,32
416,128,32,32
416,160,32,32
416,192,32,32
448,0,32,32
480,0,32,32
512,0,32,32
544,0,32,32
576,0,32,32
608,0,32,32
640,0,32,32
672,0,32,32
704,0,32,32
736,0,32,32
768,0,32,32
800,0,32,32
832,0,32,32
864,0,32,32
896,0,32,32
928,0,32,32
960,0,32,32
992,0,32,32
1024,0,32,32
1056,0,32,32
1088,0,32,32
1120,0,32,32
1152,0,32,32
1184,0,32,32
1216,0,32,32
1248,0,32,32
1280,0,32,32
1312,0,32,32
1344,0,32,32
1376,0,32,32
1408,0,32,32
1440,0,32,32
1472,0,32,32
1504,0,32,32
64,224,32,32
64,256,32,32
64,288,32,32
64,320,32,32
64,352,32,32
64,384,32,32
64,416,32,32
64,448,32,32
64,480,32,32
64,512,32,32
64,544,32,32
64,576,32,32
96,224,32,32
96,256,32,32
96,288,32,32
96,320,32,32
96,352,32,32
96,384,32,32
96,416,32,32
96,448,32,32
96,480,32,32
96,512,32,32
96,544,32,32
96,576,32,32
128,224,32,32
128,256,32,32
128,288,32,32
128,320,32,32
128,352,32,32
128,384,32,32
128,416,32,32
128,448,32,32
128,480,32,32
128,512,32,32
128,544,32,32
128,576,32,32
160,224,32,32
160,256,32,32
160,288,32,32
160,320,32,32
160,352,32,32
160,384,32,32
160,416,32,32
160,448,32,32
160,480,32,32
160,512,32,32
160,544,32,32
160,576,32,32
192,224,32,32
192,256,32,32
192,288,32,32
192,320,32,32
192,352,32,32
192,384,32,32
192,416,32,32
192,448,32,32
192,480,32,32
192,512,32,32
192,544,32,32
192,576,32,32
224,224,32,32
224,256,32,32
224,288,32,32
224,320,32,32
224,352,32,32
224,384,32,32
224,416,32,32
224,448,32,32
224,480,32,32
224,512,32,32
224,544,32,32
224,576,32,32
256,224,32,32
256,256,32,32
256,288,32,32
256,320,32,32
256,352,32,32
256,384,32,32
256,416,32,32
256,448,32,32
256,480,32,32
256,512,32,32
256,544,32,32
256,576,32,32
288,224,32,32
288,256,32,32
288,288,32,32
288,320,32,32
288,352,32,32
288,384,32,32
288,416,32,32
288,448,32,32
288,480,32,32
288,512,32,32
288,544,32,32
288,576,32,32
320,224,32,32
320,256,32,32
320,288,32,32
320,320,32,32
320,352,32,32
320,384,32,32
320,416,32,32
320,448,32,32
320,480,32,32
320,512,32,32
320,544,32,32
320,576,32,32
352,224,32,32
352,256,32,32
352,288,32,32
352,320,32,32
352,352,32,32
352,384,32,32
352,416,32,32
352,448,32,32
352,480,32,32
352,512,32,32
352,544,32,32
352,576,32,32
0,224,32,32
0,256,32,32
0,288,32,32
0,320,32,32
0,352,32,32
0,384,32,32
0,416,32,32
0,448,32,32
0,480,32,32
0,512,32,32
0,544,32,32
0,576,32,32
32,224,32,32
32,256,32,32
32,288,32,32
32,320,32,32
32,352,32,32
32,384,32,32
32,416,32,32
32,448,32,32
32,480,32,32
32,512,32,32
32,544,32,32
32,576,32,32
736,416,32,32
736,448,32,32
736,480,32,32
1280,448,32,32
1280,480,32,32
1280,512,32,32
1472,384,32,32
1472,416,32,32
1472,448,32,32
1472,480,32,32
1504,384,32,32
1504,416,32,32
1504,448,32,32
1504,480,32,32
1440,352,32,32
1440,384,32,32
1472,288,32,32
1472,320,32,32
1472,352,32,32
1504,288,32,32
1504,320,32,32
1504,352,32,32
1216,352,32,32
1216,384,32,32
1216,416,32,32
1248,352,32,32
1248,384,32,32
1248,416,32,32
1280,352,32,32
1280,384,32,32
1280,416,32,32
1312,352,32,32
1312,384,32,32
1312,416,32,32
1344,352,32,32
1344,384,32,32
1344,416,32,32
992,352,32,32
1024,352,32,32
1056,352,32,32
1088,352,32,32
1120,352,32,32
1152,352,32,32
672,352,32,32
672,384,32,32
704,352,32,32
704,384,32,32
736,352,32,32
736,384,32,32
768,352,32,32
768,384,32,32
800,352,32,32
800,384,32,32
832,352,32,32
832,384,32,32
160,960,32,32
160,992,32,32
160,1024,32,32
96,864,32,32
96,896,32,32
96,928,32,32
96,960,32,32
128,864,32,32
128,896,32,32
128,928,32,32
128,960,32,32
160,864,32,32
160,896,32,32
160,928,32,32
192,864,32,32
192,896,32,32
192,928,32,32
192,960,32,32
224,864,32,32
224,896,32,32
224,928,32,32
224,960,32,32
480,864,32,32
480,896,32,32
480,928,32,32
480,960,32,32
512,864,32,32
512,896,32,32
512,928,32,32
512,960,32,32
544,864,32,32
544,896,32,32
544,928,32,32
544,960,32,32
576,864,32,32
576,896,32,32
576,928,32,32
576,960,32,32
608,864,32,32
608,896,32,32
608,928,32,32
608,960,32,32
544,992,32,32
544,1024,32,32
896,960,32,32
896,992,32,32
896,1024,32,32
896,1056,32,32
832,864,32,32
832,896,32,32
832,928,32,32
832,960,32,32
864,864,32,32
864,896,32,32
864,928,32,32
864,960,32,32
896,864,32,32
896,896,32,32
896,928,32,32
928,864,32,32
928,896,32,32
928,928,32,32
928,960,32,32
960,864,32,32
960,896,32,32
960,928,32,32
960,960,32,32
1152,864,32,32
1152,896,32,32
1152,928,32,32
1152,960,32,32
1184,864,32,32
1184,896,32,32
1184,928,32,32
1184,960,32,32
1216,864,32,32
1216,896,32,32
1216,928,32,32
1216,960,32,32
1248,864,32,32
1248,896,32,32
1248,928,32,32
1248,960,32,32
1280,864,32,32
1280,896,32,32
1280,928,32,32
1280,960,32,32
1216,992,32,32
1216,1024,32,32
1216,1056,32,32
1504,864,32,32
1504,896,32,32
1504,928,32,32
1504,960,32,32
1504,992,32,32
1504,1024,32,32
1504,1056,32,32
1440,864,32,32
1440,896,32,32
1440,928,32,32
1440,960,32,32
1472,864,32,32
1472,896,32,32
1472,928,32,32
1472,960,32,32
1536,864,32,32
1536,896,32,32
1536,928,32,32
1536,960,32,32
1568,864,32,32
1568,896,32,32
1568,928,32,32
1568,960,32,32
1728,864,32,32
1728,896,32,32
1728,928,32,32
1728,960,32,32
1760,864,32,32
1760,896,32,32
1760,928,32,32
1760,960,32,32
1792,864,32,32
1792,896,32,32
1792,928,32,32
1792,960,32,32
1824,864,32,32
1824,896,32,32
1824,928,32,32
1824,960,32,32
1856,864,32,32
1856,896,32,32
1856,928,32,32
1856,960,32,32
1792,992,32,32
1792,1024,32,32
1792,1056,32,32
1504,32,32,32
1504,64,32,32
1504,96,32,32
1504,128,32,32
1504,160,32,32
1504,192,32,32
1504,224,32,32
1504,256,32,32
1536,0,32,32
1536,32,32,32
1536,64,32,32
1536,96,32,32
1536,128,32,32
1536,160,32,32
1536,192,32,32
1536,224,32,32
1536,256,32,32
1536,288,32,32
1536,320,32,32
1568,0,32,32
1568,32,32,32
1568,64,32,32
1568,96,32,32
1568,128,32,32
1568,160,32,32
1568,192,32,32
1568,224,32,32
1568,256,32,32
1568,288,32,32
1568,320,32,32
1600,0,32,32
1600,32,32,32
1600,64,32,32
1600,96,32,32
1600,128,32,32
1600,160,32,32
1600,192,32,32
1600,224,32,32
1600,256,32,32
1600,288,32,32
1600,320,32,32
1632,0,32,32
1632,32,32,32
1632,64,32,32
1632,96,32,32
1632,128,32,32
1632,160,32,32
1632,192,32,32
1632,224,32,32
1632,256,32,32
1632,288,32,32
1632,320,32,32
1664,0,32,32
1664,32,32,32
1664,64,32,32
1664,96,32,32
1664,128,32,32
1664,160,32,32
1664,192,32,32
1664,224,32,32
1664,256,32,32
1664,288,32,32
1664,320,32,32
1696,0,32,32
1696,32,32,32
1696,64,32,32
1696,96,32,32
1696,128,32,32
1696,160,32,32
1696,192,32,32
1696,224,32,32
1696,256,32,32
1696,288,32,32
1696,320,32,32
1728,0,32,32
1728,32,32,32
1728,64,32,32
1728,96,32,32
1728,128,32,32
1728,160,32,32
1728,192,32,32
1728,224,32,32
1728,256,32,32
1728,288,32,32
1728,320,32,32
1760,0,32,32
1760,32,32,32
1760,64,32,32
1760,96,32,32
1760,128,32,32
1760,160,32,32
1760,192,32,32
1760,224,32,32
1760,256,32,32
1760,288,32,32
1760,320,32,32
1792,0,32,32
1792,32,32,32
1792,64,32,32
1792,96,32,32
1792,128,32,32
1792,160,32,32
1792,192,32,32
1792,224,32,32
1792,256,32,32
1792,288,32,32
1792,320,32,32
1824,0,32,32
1824,32,32,32
1824,64,32,32
1824,96,32,32
1824,128,32,32
1824,160,32,32
1824,192,32,32
1824,224,32,32
1824,256,32,32
1824,288,32,32
1824,320,32,32
1856,0,32,32
1856,32,32,32
1856,64,32,32
1856,96,32,32
1856,128,32,32
1856,160,32,32
1856,192,32,32
1856,224,32,32
1856,256,32,32
1856,288,32,32
1856,320,32,32
1888,0,32,32
1888,32,32,32
1888,64,32,32
1888,96,32,32
1888,128,32,32
1888,160,32,32
1888,192,32,32
1888,224,32,32
1888,256,32,32
1888,288,32,32
1888,320,32,32
1920,0,32,32
1920,32,32,32
1920,64,32,32
1920,96,32,32
1920,128,32,32
1920,160,32,32
1920,192,32,32
1920,224,32,32
1920,256,32,32
1920,288,32,32
1920,320,32,32
1952,0,32,32
1952,32,32,32
1952,64,32,32
1952,96,32,32
1952,128,32,32
1952,160,32,32
1952,192,32,32
1952,224,32,32
1952,256,32,32
1952,288,32,32
1952,320,32,32
1984,0,32,32
1984,32,32,32
1984,64,32,32
1984,96,32,32
1984,128,32,32
1984,160,32,32
1984,192,32,32
1984,224,32,32
1984,256,32,32
1984,288,32,32
1984,320,32,32
2016,0,32,32
2016,32,32,32
2016,64,32,32
2016,96,32,32
2016,128,32,32
2016,160,32,32
2016,192,32,32
2016,224,32,32
2016,256,32,32
2016,288,32,32
2016,320,32,32
2048,0,32,32
2048,32,32,32
2048,64,32,32
2048,96,32,32
2048,128,32,32
2048,160,32,32
2048,192,32,32
2048,224,32,32
2048,256,32,32
2048,288,32,32
2048,320,32,32
2080,0,32,32
2080,32,32,32
2080,64,32,32
2080,96,32,32
2080,128,32,32
2080,160,32,32
2080,192,32,32
2080,224,32,32
2080,256,32,32
2080,288,32,32
2080,320,32,32
2112,0,32,32
2112,32,32,32
2112,64,32,32
2112,96,32,32
2112,128,32,32
2112,160,32,32
2112,192,32,32
2112,224,32,32
2112,256,32,32
2112,288,32,32
2112,320,32,32
2144,0,32,32
2144,32,32,32
2144,64,32,32
2144,96,32,32
2144,128,32,32
2144,160,32,32
2144,192,32,32
2144,224,32,32
2144,256,32,32
2144,288,32,32
2144,320,32,32
2176,0,32,32
2176,32,32,32
2176,64,32,32
2176,96,32,32
2176,128,32,32
2176,160,32,32
2176,192,32,32
2176,224,32,32
2176,256,32,32
2176,288,32,32
2176,320,32,32
2208,0,32,32
2208,32,32,32
2208,64,32,32
2208,96,32,32
2208,128,32,32
2208,160,32,32
2208,192,32,32
2208,224,32,32
2208,256,32,32
2208,288,32,32
2208,320,32,32
2240,0,32,32
2240,32,32,32
2240,64,32,32
2240,96,32,32
2240,128,32,32
2240,160,32,32
2240,192,32,32
2240,224,32,32
2240,256,32,32
2240,288,32,32
2240,320,32,32
2272,0,32,32
2272,32,32,32
2272,64,32,32
2272,96,32,32
2272,128,32,32
2272,160,32,32
2272,192,32,32
2272,224,32,32
2272,256,32,32
2272,288,32,32
2272,320,32,32
2304,0,32,32
2304,32,32,32
2304,64,32,32
2304,96,32,32
2304,128,32,32
2304,160,32,32
2304,192,32,32
2304,224,32,32
2304,256,32,32
2304,288,32,32
2304,320,32,32
2336,0,32,32
2336,32,32,32
2336,64,32,32
2336,96,32,32
2336,128,32,32
2336,160,32,32
2336,192,32,32
2336,224,32,32
2336,256,32,32
2336,288,32,32
2336,320,32,32
2368,0,32,32
2368,32,32,32
2368,64,32,32
2368,96,32,32
2368,128,32,32
2368,160,32,32
2368,192,32,32
2368,224,32,32
2368,256,32,32
2368,288,32,32
2368,320,32,32
2400,0,32,32
2400,32,32,32
2400,64,32,32
2400,96,32,32
2400,128,32,32
2400,160,32,32
2400,192,32,32
2400,224,32,32
2400,256,32,32
2400,288,32,32
2400,320,32,32
2432,0,32,32
2432,32,32,32
2432,64,32,32
2432,96,32,32
2432,128,32,32
2432,160,32,32
2432,192,32,32
2432,224,32,32
2432,256,32,32
2432,288,32,32
2432,320,32,32
2464,0,32,32
2464,32,32,32
2464,64,32,32
2464,96,32,32
2464,128,32,32
2464,160,32,32
2464,192,32,32
2464,224,32,32
2464,256,32,32
2464,288,32,32
2464,320,32,32
2496,0,32,32
2496,32,32,32
2496,64,32,32
2496,96,32,32
2496,128,32,32
2496,160,32,32
2496,192,32,32
2496,224,32,32
2496,256,32,32
2496,288,32,32
2496,320,32,32
2528,0,32,32
2528,32,32,32
2528,64,32,32
2528,96,32,32
2528,128,32,32
2528,160,32,32
2528,192,32,32
2528,224,32,32
2528,256,32,32
2528,288,32,32
2528,320,32,32
2560,0,32,32
2560,32,32,32
2560,64,32,32
2560,96,32,32
2560,128,32,32
2560,160,32,32
2560,192,32,32
2560,224,32,32
2560,256,32,32
2560,288,32,32
2560,320,32,32
1472,32,32,32
1472,64,32,32
1472,96,32,32
1472,128,32,32
1472,160,32,32
1472,192,32,32
1472,224,32,32
1472,256,32,32
1856,352,32,32
1856,384,32,32
1856,416,32,32
2112,448,32,32
2112,480,32,32
2112,512,32,32
2144,448,32,32
2144,480,32,32
2144,512,32,32
2176,448,32,32
2176,480,32,32
2176,512,32,32
2208,448,32,32
2208,480,32,32
2208,512,32,32
2240,448,32,32
2240,480,32,32
2240,512,32,32
2016,896,32,32
2016,928,32,32
2048,896,32,32
2048,928,32,32
2080,896,32,32
2080,928,32,32
2112,896,32,32
2112,928,32,32
2144,896,32,32
2144,928,32,32
2176,896,32,32
2176,928,32,32
2368,384,32,32
2368,416,32,32
2368,448,32,32
2368,480,32,32
2272,352,32,32
2272,384,32,32
2304,352,32,32
2304,384,32,32
2336,352,32,32
2336,384,32,32
2368,352,32,32
2400,352,32,32
2400,384,32,32
2432,352,32,32
2432,384,32,32
2272,960,32,32
2272,992,32,32
2304,960,32,32
2304,992,32,32
2336,960,32,32
2336,992,32,32
2368,960,32,32
2368,992,32,32
2400,960,32,32
2400,992,32,32
2464,448,32,32
2464,480,32,32
2496,448,32,32
2496,480,32,32
2528,448,32,32
2528,480,32,32
2560,448,32,32
2560,480,32,32
2592,448,32,32
2592,480,32,32
2720,416,32,32
2720,448,32,32
2720,480,32,32
2720,512,32,32
2656,320,32,32
2656,352,32,32
2656,384,32,32
2656,416,32,32
2688,320,32,32
2688,352,32,32
2688,384,32,32
2688,416,32,32
2720,320,32,32
2720,352,32,32
2720,384,32,32
2752,320,32,32
2752,352,32,32
2752,384,32,32
2752,416,32,32
2784,320,32,32
2784,352,32,32
2784,384,32,32
2784,416,32,32
2464,864,32,32
2464,896,32,32
2464,928,32,32
2464,960,32,32
2496,864,32,32
2496,896,32,32
2496,928,32,32
2496,960,32,32
2528,864,32,32
2528,896,32,32
2528,928,32,32
2528,960,32,32
2560,864,32,32
2560,896,32,32
2560,928,32,32
2560,960,32,32
2592,864,32,32
2592,896,32,32
2592,928,32,32
2592,960,32,32
2624,864,32,32
2624,896,32,32
2624,928,32,32
2624,960,32,32
2656,864,32,32
2656,896,32,32
2656,928,32,32
2656,960,32,32
2560,992,32,32
2560,1024,32,32
2560,1056,32,32
2880,864,32,32
2880,896,32,32
2880,928,32,32
2880,960,32,32
2880,992,32,32
2880,1024,32,32
2880,1056,32,32
2784,864,32,32
2784,896,32,32
2784,928,32,32
2816,864,32,32
2816,896,32,32
2816,928,32,32
2848,864,32,32
2848,896,32,32
2848,928,32,32
2912,864,32,32
2912,896,32,32
2912,928,32,32
2944,864,32,32
2944,896,32,32
2944,928,32,32
2976,864,32,32
2976,896,32,32
2976,928,32,32
2688,0,32,32
2688,32,32,32
2688,64,32,32
2688,96,32,32
2688,128,32,32
2688,160,32,32
2688,192,32,32
2688,224,32,32
2688,256,32,32
2688,288,32,32
2720,0,32,32
2720,32,32,32
2720,64,32,32
2720,96,32,32
2720,128,32,32
2720,160,32,32
2720,192,32,32
2720,224,32,32
2720,256,32,32
2720,288,32,32
2752,0,32,32
2752,32,32,32
2752,64,32,32
2752,96,32,32
2752,128,32,32
2752,160,32,32
2752,192,32,32
2752,224,32,32
2752,256,32,32
2752,288,32,32
2784,0,32,32
2784,32,32,32
2784,64,32,32
2784,96,32,32
2784,128,32,32
2784,160,32,32
2784,192,32,32
2784,224,32,32
2784,256,32,32
2784,288,32,32
2816,0,32,32
2816,32,32,32
2816,64,32,32
2816,96,32,32
2816,128,32,32
2816,160,32,32
2816,192,32,32
2816,224,32,32
2816,256,32,32
2816,288,32,32
2816,320,32,32
2848,0,32,32
2848,32,32,32
2848,64,32,32
2848,96,32,32
2848,128,32,32
2848,160,32,32
2848,192,32,32
2848,224,32,32
2848,256,32,32
2848,288,32,32
2848,320,32,32
2880,0,32,32
2880,32,32,32
2880,64,32,32
2880,96,32,32
2880,128,32,32
2880,160,32,32
2880,192,32,32
2880,224,32,32
2880,256,32,32
2880,288,32,32
2880,320,32,32
2912,0,32,32
2912,32,32,32
2912,64,32,32
2912,96,32,32
2912,128,32,32
2912,160,32,32
2912,192,32,32
2912,224,32,32
2912,256,32,32
2912,288,32,32
2912,320,32,32
2944,0,32,32
2944,32,32,32
2944,64,32,32
2944,96,32,32
2944,128,32,32
2944,160,32,32
2944,192,32,32
2944,224,32,32
2944,256,32,32
2944,288,32,32
2944,320,32,32
2976,0,32,32
2976,32,32,32
2976,64,32,32
2976,96,32,32
2976,128,32,32
2976,160,32,32
2976,192,32,32
2976,224,32,32
2976,256,32,32
2976,288,32,32
2976,320,32,32
3008,0,32,32
3008,32,32,32
3008,64,32,32
3008,96,32,32
3008,128,32,32
3008,160,32,32
3008,192,32,32
3008,224,32,32
3008,256,32,32
3008,288,32,32
3008,320,32,32
3040,0,32,32
3040,32,32,32
3040,64,32,32
3040,96,32,32
3040,128,32,32
3040,160,32,32
3040,192,32,32
3040,224,32,32
3040,256,32,32
3040,288,32,32
3040,320,32,32
3072,0,32,32
3072,32,32,32
3072,64,32,32
3072,96,32,32
3072,128,32,32
3072,160,32,32
3072,192,32,32
3072,224,32,32
3072,256,32,32
3072,288,32,32
3072,320,32,32
3104,0,32,32
3104,32,32,32
3104,64,32,32
3104,96,32,32
3104,128,32,32
3104,160,32,32
3104,192,32,32
3104,224,32,32
3104,256,32,32
3104,288,32,32
3104,320,32,32
3136,0,32,32
3136,32,32,32
3136,64,32,32
3136,96,32,32
3136,128,32,32
3136,160,32,32
3136,192,32,32
3136,224,32,32
3136,256,32,32
3136,288,32,32
3136,320,32,32
3168,0,32,32
3168,32,32,32
3168,64,32,32
3168,96,32,32
3168,128,32,32
3168,160,32,32
3168,192,32,32
3168,224,32,32
3168,256,32,32
3168,288,32,32
3168,320,32,32
3200,0,32,32
3200,32,32,32
3200,64,32,32
3200,96,32,32
3200,128,32,32
3200,160,32,32
3200,192,32,32
3200,224,32,32
3200,256,32,32
3200,288,32,32
3200,320,32,32
3232,0,32,32
3232,32,32,32
3232,64,32,32
3232,96,32,32
3232,128,32,32
3232,160,32,32
3232,192,32,32
3232,224,32,32
3232,256,32,32
3232,288,32,32
3232,320,32,32
3264,0,32,32
3264,32,32,32
3264,64,32,32
3264,96,32,32
3264,128,32,32
3264,160,32,32
3264,192,32,32
3264,224,32,32
3264,256,32,32
3264,288,32,32
3264,320,32,32
3296,0,32,32
3296,32,32,32
3296,64,32,32
3296,96,32,32
3296,128,32,32
3296,160,32,32
3296,192,32,32
3296,224,32,32
3296,256,32,32
3296,288,32,32
3296,320,32,32
3328,0,32,32
3328,32,32,32
3328,64,32,32
3328,96,32,32
3328,128,32,32
3328,160,32,32
3328,192,32,32
3328,224,32,32
3328,256,32,32
3328,288,32,32
3328,320,32,32
3360,0,32,32
3360,32,32,32
3360,64,32,32
3360,96,32,32
3360,128,32,32
3360,160,32,32
3360,192,32,32
3360,224,32,32
3360,256,32,32
3360,288,32,32
3360,320,32,32
3392,0,32,32
3392,32,32,32
3392,64,32,32
3392,96,32,32
3392,128,32,32
3392,160,32,32
3392,192,32,32
3392,224,32,32
3392,256,32,32
3392,288,32,32
3392,320,32,32
3424,0,32,32
3424,32,32,32
3424,64,32,32
3424,96,32,32
3424,128,32,32
3424,160,32,32
3424,192,32,32
3424,224,32,32
3424,256,32,32
3424,288,32,32
3424,320,32,32
3456,0,32,32
3456,32,32,32
3456,64,32,32
3456,96,32,32
3456,128,32,32
3456,160,32,32
3456,192,32,32
3456,224,32,32
3456,256,32,32
3456,288,32,32
3456,320,32,32
3488,0,32,32
3488,32,32,32
3488,64,32,32
3488,96,32,32
3488,128,32,32
3488,160,32,32
3488,192,32,32
3488,224,32,32
3488,256,32,32
3488,288,32,32
3488,320,32,32
3520,0,32,32
3520,32,32,32
3520,64,32,32
3520,96,32,32
3520,128,32,32
3520,160,32,32
3520,192,32,32
3520,224,32,32
3520,256,32,32
3520,288,32,32
3520,320,32,32
3552,0,32,32
3552,32,32,32
3552,64,32,32
3552,96,32,32
3552,128,32,32
3552,160,32,32
3552,192,32,32
3552,224,32,32
3552,256,32,32
3552,288,32,32
3552,320,32,32
